spk_id,scrape_prof,assigned_category,is_assigned
id05376,singer_musician_songwriter,Singers and musicians,1
id05378,grandmaster_grandmaster,,0
id05379,actress,Actors,1
id05380,writer_actor_director_comedian,Actors,1
id05381,rapper_emcee_mc,Singers and musicians,1
id05383,chinese_professional_table_tennis_player,Athletes,1
id05384,previously_the_mayor_of_taipei,Politicians,1
id05387,goalkeeper_goalkeeper,Athletes,1
id05388,former_dutch_field_hockey_player,Athletes,1
id05392,actress,Actors,1
id05398,actress,Actors,1
id05399,actress_singer_author,Actors,1
id05401,first_woman_to_hold_the_position,,0
id05402,actress,Actors,1
id05403,actress,Actors,1
id05404,actress,Actors,1
id05405,pakistani_tv_drama_actress,Actors,1
id05408,norwegian_physician_humanitarian_activist,,0
id05421,polish_film_directed_by_anna_wieczur_bluszcz,Actors,1
id05422,slovak_former_professional_tennis_player,Athletes,1
id05423,australian_chef_food_author_restaurateur,,0
id05424,actress,Actors,1
id05426,american_preacher_hip_hop_personality_actor_fashion_designer,Actors,1
id05427,grandmaster_grandmaster,,0
id05428,swedish_former_professional_tennis_player,Athletes,1
id05429,singer_songwriter,Singers and musicians,1
id05430,sri_lankan_former_professional_cricketer,Athletes,1
id05431,lebanese_swedish_islamic_nasheeds,,0
id05432,actress,Actors,1
id05433,attorneys_in_sri_lanka_attorney,Other,1
id05434,actress,Actors,1
id05435,national_beauty_pageant_for_women_of_pakistani_descent,,0
id05438,actress_singer,Actors,1
id05441,actress_singer_songwriter_producer,Actors,1
id05442,actress_television_presenter_writer,Actors,1
id05443,actress,Actors,1
id05444,flat_list_singer_actress_dancer_model_producer,Actors,1
id05445,footballer,Athletes,1
id05448,centre_back,Athletes,1
id05449,rapper_singer,Singers and musicians,1
id05450,actress_dancer_model_vj_vj_television_presenter,Actors,1
id05451,actor_musician_poet,Actors,1
id05453,non_fiction_writer,Other,1
id05454,barrister_businessman_politician,Politicians,1
id05456,singer_songwriter_actress,Actors,1
id05457,unk,unk,0
id05459,actress,Actors,1
id05460,defender_defender,Athletes,1
id05465,actor_film_producer,Actors,1
id05466,anti_apartheid_activist,,0
id05467,flat_list_actress_model,Actors,1
id05468,actress_playback_singer_film_producer,Actors,1
id05469,elite_model_look_india_elite_model_look_india,Actors,1
id05470,actress_television_presenter,Actors,1
id05471,actor_film_producer_educationist_businessman,Actors,1
id05472,unk,unk,0
id05474,archive_date_february,,0
id05476,actor_model_model_comedian_singer_television_presenter_anchor,Actors,1
id05477,actress,Actors,1
id05478,actress,Actors,1
id05479,dominican_american_former_professional_baseball_outfielder,Athletes,1
id05480,engineer_politician,Politicians,1
id05481,actor,Actors,1
id05483,forward_forward,Athletes,1
id05486,adviser_special_advisor,,0
id05487,actor,Actors,1
id05490,unk,unk,0
id05491,goalkeeper_goalkeeper,Athletes,1
id05492,defender_centre_back_centre_back,Athletes,1
id05493,unk,unk,0
id05494,also_involved_in_spanish_politics,,0
id05496,politician_tax_investigator_civil_servant,Politicians,1
id05502,centre_back,Athletes,1
id05503,defenceman_defence,,0
id05504,actor_model,Actors,1
id05505,founder_of_omega_pharma,,0
id05506,swiss_investor_based_in_thailand,Other,1
id05507,forward_striker_striker,Athletes,1
id05508,singer,Singers and musicians,1
id05509,former_rugby_union_footballer,Athletes,1
id05510,american_stand_up_comedian_writer_actor_musician,Actors,1
id05512,member_of_the_sulpicians,,0
id05513,musician,Singers and musicians,1
id05515,singer,Singers and musicians,1
id05516,president,Politicians,1
id05517,actor,Actors,1
id05518,centre_back,Athletes,1
id05519,manager,Athletes,1
id05520,left_back,Athletes,1
id05521,golfer,Athletes,1
id05522,argentine_professional_boxer,Athletes,1
id05524,point_guard_shooting_guard,,0
id05526,attacking_midfielder,Athletes,1
id05527,defender_full_back_left_back,Athletes,1
id05528,indonesian_film_directed_by_john_de_rantau,Actors,1
id05529,actor,Actors,1
id05534,actor,Actors,1
id05535,player_development,,0
id05536,goalkeeper_goalkeeper,Athletes,1
id05538,tv_host,Media and TV personalities without acting,1
id05541,politician,Politicians,1
id05545,italian_football_manager,Athletes,1
id05546,actress,Actors,1
id05547,bosniak_german_professional_boxer,Athletes,1
id05549,singer_songwriter,Singers and musicians,1
id05551,guatemalan_professional_footballer_who_plays_as_a_midfielder,Athletes,1
id05552,english_chef_restaurateur,,0
id05553,attacking_midfielder,Athletes,1
id05554,american_politician_attorney,Politicians,1
id05555,deutschland_sucht_den_superstar_dsds_host,Media and TV personalities without acting,1
id05556,goalkeeper_goalkeeper,Athletes,1
id05557,forward_forward,Athletes,1
id05558,businessman,Other,1
id05559,central_midfielder,Athletes,1
id05561,singer,Singers and musicians,1
id05562,unk,unk,0
id05563,ethiopian_born_swedish_american_celebrity_chef_restaurateur,,0
id05564,american_former_professional_tennis_player,Athletes,1
id05567,television_presenter_journalist,Media and TV personalities without acting,1
id05568,minister,Politicians,1
id05570,left_back,Athletes,1
id05573,canadian_novelist_poet_literary_critic,,0
id05574,singing_singer_songwriter_music_director_disc_jockey_dj,Actors,1
id05575,american_actress,Actors,1
id05576,american_stand_up_comedian_actress,Actors,1
id05577,wing_spiker,,0
id05579,model_actress,Actors,1
id05581,italian_foil_fencer,,0
id05583,dutch_former_speed_skater,,0
id05584,unk,unk,0
id05585,minister,Politicians,1
id05586,european_commissioner_for_competition_between,,0
id05588,finnish_politician_who_served_as_the_st,Politicians,1
id05591,actress_producer,Actors,1
id05594,actress,Actors,1
id05607,moldovan_economist,,0
id05609,actress_model_dancer_recording_artist_singer_television_personality,Actors,1
id05610,presenter,Media and TV personalities without acting,1
id05612,model_model,Actors,1
id05613,singer_actress,Actors,1
id05614,danish_politician,Politicians,1
id05615,politician,Politicians,1
id05616,unk,unk,0
id05619,italian_politician,Politicians,1
id05620,actress_singer_songwriter_model_entrepreneur,Actors,1
id05621,french_paralympic_athlete,Athletes,1
id05622,member_of_the_european_parliament,Politicians,1
id05623,actress,Actors,1
id05624,centre_centre,Athletes,1
id05625,actress,Actors,1
id05627,actress,Actors,1
id05628,cslist_singer,Singers and musicians,1
id05631,actress,Actors,1
id05632,director,Actors,1
id05633,journalist,Media and TV personalities without acting,1
id05634,actress_director_writer,Actors,1
id05639,singer_songwriter_actor_painter_writer,Actors,1
id05640,singer,Singers and musicians,1
id05641,croatian_professional_tennis_player,Athletes,1
id05642,actress,Actors,1
id05643,actress,Actors,1
id05644,french_lawyer,Other,1
id05645,tennis,Athletes,1
id05647,right_midfielder,Athletes,1
id05648,american_chef_writer,Other,1
id05649,american_comedian_writer_actor_singer,Actors,1
id05654,actor_television_host,Actors,1
id05657,journalist,Media and TV personalities without acting,1
id05658,actor_director,Actors,1
id05660,politician,Politicians,1
id05663,actress,Actors,1
id05664,actress_philanthropist_producer_director,Actors,1
id05665,musician,Singers and musicians,1
id05666,politician,Politicians,1
id05667,actress,Actors,1
id05668,former_norwegian_cross_country_skier,Athletes,1
id05670,singer_songwriter_musician,Singers and musicians,1
id05671,singer,Singers and musicians,1
id05672,polish_politician_historian_civil_servant,Politicians,1
id05677,miss_venezuela,,0
id05678,dancer_choreographer_singer_songwriter_musician_actor,Actors,1
id05681,television_producer,Actors,1
id05684,american_college_football_coach,Athletes,1
id05685,american_politician_who_served_as_the_th_governor_of_minnesota,Politicians,1
id05686,academic_administrator,Other,1
id05687,actor,Actors,1
id05688,two_time_olympian,,0
id05689,actor,Actors,1
id05690,dutch_judoka,,0
id05691,politician,Politicians,1
id05692,singer,Singers and musicians,1
id05693,american_born_german_emerging_markets_fund_manager,Athletes,1
id05694,singer_songwriter,Singers and musicians,1
id05695,forward_striker,Athletes,1
id05696,actor_playwright_theatre_director,Actors,1
id05697,goalkeeper_goalkeeper,Athletes,1
id05698,english_professional_snooker_player,,0
id05699,musician_songwriter,Singers and musicians,1
id05700,american_college_basketball_coach,Athletes,1
id05703,austrian_politician,Politicians,1
id05704,defender_defender,Athletes,1
id05706,singer,Singers and musicians,1
id05707,retired_dutch_professional_beach_volleyball_player,,0
id05708,actress_model,Actors,1
id05710,actress_producer_activist_philanthropist,Actors,1
id05714,belgian_former_professional_footballer_who_played_as_a_midfielder,Athletes,1
id05715,assistant_coach,Athletes,1
id05716,english_singer,Singers and musicians,1
id05718,politician,Politicians,1
id05719,singer_guitarist,Singers and musicians,1
id05721,american_lobbyist_lawyer,Other,1
id05722,model,Actors,1
id05723,executive_editor,Other,1
id05724,singer,Singers and musicians,1
id05725,singer_songwriter,Singers and musicians,1
id05726,singer_songwriter_actor,Actors,1
id05727,musician_songwriter_record_producer_arrangement_arranger,Actors,1
id05728,american_lawyer_who_specialized_in_tax_law,Other,1
id05729,rugby_union_positions_loosehead_prop_tighthead_prop_tight_head_prop,Athletes,1
id05731,musician_singer_songwriter_record_producer_dj,Actors,1
id05733,golfer,Athletes,1
id05734,singer_songwriter_guitarist_actor_television_personality,Actors,1
id05735,french_politician_of_the_socialist_party,Politicians,1
id05737,politician,Politicians,1
id05738,actor_comedian_football_player,Actors,1
id05739,politician,Politicians,1
id05740,german_politician,Politicians,1
id05741,businessman,Other,1
id05742,defender_defender,Athletes,1
id05743,hong_kong_american_chef,,0
id05745,middle_blocker,,0
id05746,singer,Singers and musicians,1
id05747,forward_forward,Athletes,1
id05748,french_politician,Politicians,1
id05749,actor_comedian_writer,Actors,1
id05750,musician,Singers and musicians,1
id05751,politician,Politicians,1
id05752,tv_host,Media and TV personalities without acting,1
id05754,centre_back,Athletes,1
id05756,american_professional_boxer_who_competed,Athletes,1
id05757,politician,Politicians,1
id05758,actor,Actors,1
id05759,singer_actor_dj_television_presenter,Actors,1
id05760,food_writer_chef_baker_television_presenter_author,Media and TV personalities without acting,1
id05762,inducted_into_the_avn_hall_of_fame_in,,0
id05764,american_politician,Politicians,1
id05765,television_personality,Media and TV personalities without acting,1
id05766,indian_olympic_boxer_politician,Politicians,1
id05767,american_director,Actors,1
id05768,lawyer_civil_law_civil_law_canon_law_journalist_politician,Politicians,1
id05769,actress,Actors,1
id05770,retail_consultant,,0
id05771,actress_comedian_singer_songwriter,Actors,1
id05772,minister,Politicians,1
id05774,politician_businessman,Politicians,1
id05776,journalist,Media and TV personalities without acting,1
id05777,politician,Politicians,1
id05779,spanish_politician_who_belongs_to_the_people_s_party,Politicians,1
id05783,actress,Actors,1
id05784,politician,Politicians,1
id05788,actor_producer_digital_effects_artist,Actors,1
id05792,singer,Singers and musicians,1
id05793,american_superhero_comedy_film_directed_by_lloyd_kaufman,Actors,1
id05796,central_midfielder,Athletes,1
id05797,polish_sailor_specialising_in_the_finn,,0
id05798,actor,Actors,1
id05799,striker_striker,Athletes,1
id05801,finnish_metal_band,,0
id05804,french_entrepreneur,Other,1
id05805,midfielder_attacking_midfielder_attacking_midfielder,Athletes,1
id05806,actress,Actors,1
id05808,defender_defender,Athletes,1
id05810,centre_back,Athletes,1
id05811,winger_winger,Athletes,1
id05812,actor_model,Actors,1
id05813,singer,Singers and musicians,1
id05814,unk,unk,0
id05815,singer_songwriter,Singers and musicians,1
id05816,actor_film_producer_screenwriter,Actors,1
id05827,italian_professional_golfer_who_currently_plays_on_the_pga_tour,Athletes,1
id05828,italian_politician_who_served_as_prime_minister_of_italy,Politicians,1
id05829,italian_politician_serving_as_deputy_prime_minister_of_italy,Politicians,1
id05830,musician_singer_songwriter_record_producer,Actors,1
id05831,actor,Actors,1
id05832,actor,Actors,1
id05833,film_producer_film_director_screenwriter_activist,Actors,1
id05834,unk,unk,0
id05835,singer_musician_songwriter,Singers and musicians,1
id05836,centre_back,Athletes,1
id05837,defensive_midfielder,Athletes,1
id05838,actor,Actors,1
id05841,first_broadcast_on_sky_one_on_march,,0
id05843,french_sailor_known_for_her_rowings_across_the_atlantic,,0
id05844,singer,Singers and musicians,1
id05845,singer,Singers and musicians,1
id05847,actress,Actors,1
id05849,actress,Actors,1
id05850,actor,Actors,1
id05851,french_engineer,,0
id05852,dutch_pollster,,0
id05853,politician,Politicians,1
id05856,defender_centre_back_centre_back,Athletes,1
id05858,politician,Politicians,1
id05860,centre_back,Athletes,1
id05861,professional_rugby_union_footballer,Athletes,1
id05864,italian_executive,Other,1
id05868,actor,Actors,1
id05869,british_former_racing_driver_who_competed_in_formula_one,Athletes,1
id05870,particularly_associated_with_promoting_kiss,,0
id05871,actor_singer,Actors,1
id05873,actress_producer_writer_director,Actors,1
id05874,rapper,Singers and musicians,1
